account_value
1000878.5006119652
1001512.7371266233
1001850.1141177714
1003027.0024849831
1007029.4400633393
1008160.3041696008
1008704.992263153
1006751.530727505
1006363.7941538156
1007996.4704258635
1012355.5211469197
1012824.1291728041
1010209.9505370401
1008234.7265590279
1012955.6611649542
1012704.6804405161
1010589.9323858374
1011878.3636324775
1006045.3872760314
1016346.7541220827
1016771.1640721817
1012657.2819550958
1007953.1269526544
1016642.7312563746
1016002.2714613857
1009651.0912364764
1006893.423922705
1006081.9973884582
998129.8332086041
981826.6778360128
977056.8244755648
971931.1084384323
974005.5378129049
967346.8975130938
973229.2919312576
979002.070499461
986992.4731671077
971413.2653485247
975059.9960331168
977250.6602379343
975680.5301699811
975319.9327624624
981626.8873867518
981550.9708301602
976800.0091778787
983342.5451919665
990683.5591540048
996522.1575494681
1000558.0425540743
1005684.3178592406
1013787.3812573825
1013284.0221313344
1025320.3378731409
1024580.977196693
1016351.1093302054
1012088.097304568
1005853.147633866
996617.4811974844
1001042.729759026
1000053.732172744
991050.5985380672
999918.81560495
1000000.0
998762.3814712022
999788.4745205569
996926.167202269
993108.3081131136
993245.1330458863
1002460.9204349527
1007255.0509834676
1008585.0897865107
1003289.5394869441
1015337.1126180092
1017605.4674750837
1020803.2277452684
1021020.3420304444
1027956.009839845
1021987.65694648
1028144.5492427502
1036833.3100931819
1038761.0663603671
1043851.9856412205
1036067.0892289373
1030072.9684230365
1031300.2740077784
1032930.2332512856
1029842.859937954
1037722.8141725066
1021712.103166346
1039217.1090902811
1040413.2559779416
1036497.9755419246
1041365.7104987476
1046631.0749474696
1050652.0218279224
1052726.8487803827
1055121.235693762
1052066.0563792023
1058720.4127353027
1064766.6647121392
1067958.4318355701
1064800.0585461038
1065511.284231309
1066930.5942406075
1065185.068491582
1061890.8100530542
1060264.8097025766
1051954.9475083589
1062807.7980889406
1066047.899597881
1066828.468546426
1055407.6654919023
1049619.6445430133
1046328.1509376247
1049812.2906711735
1042653.7440092828
1063399.307071809
1063837.4205818481
1067884.6481282448
1070529.4526828816
1070537.735266823
1077127.931167038
1077872.0025462678
1075171.1508837654
1078420.469035319
1000000.0
999969.3976517586
999525.4205876401
1001773.3241323632
1000238.2018438902
999740.8691908249
1000148.7722674706
996948.8572089695
1000223.7502600797
1002677.8221368929
1002743.0559665852
1001907.4343780613
997237.9715661193
989663.3109648887
984003.6175004218
970771.0117653449
967956.5540842302
969349.7645378766
958308.1666995311
963432.8060647047
962469.4099983219
960062.5599807508
960480.4346682773
960477.1462729925
