account_value
1001012.5340247622
1001368.9499835394
1002132.9882760332
1001283.4540384735
1003409.8569904268
1005211.838352723
1006757.796812885
1004309.0817316845
1004751.1353351485
1009081.738990274
1008828.8814182151
1012099.3012479879
1011818.6278454199
1010208.7235110162
1014263.6745624559
1012180.4332114297
1007737.3296224041
1005779.344715288
1003133.2088188245
1013994.8777534902
1015429.7632851887
1017650.4328874785
1006488.5213446524
1000913.0003300196
999675.9707044447
996087.3747701242
994359.2142992225
1001142.897857288
998172.4248337776
984314.0720837599
983652.7122263762
974624.7214378921
977378.7774084485
969830.0739887892
979743.1489494585
977546.8422086347
970951.092013812
948569.2358355907
948122.8208097292
952204.5392208954
945366.8602734092
957933.087705064
964352.504842056
968070.7481486714
969082.0219403539
980672.2866985454
1004153.0278002628
1007141.9446756263
1000600.2742420919
1005685.7918735744
1019785.2782555618
1025883.285362993
1032011.1169721878
1030323.9405539625
1032678.9709759846
1018762.9937433422
1012052.2602042938
1009646.0749235129
1013327.7393304865
1004212.1567273773
995530.5143340863
1000482.2854211661
1000000.0
998966.9942473591
1000038.8117180277
997946.3793625757
994047.1846128667
992705.362713713
1000983.0165057331
1003259.7738519674
1006135.6623263697
1002651.6526395178
1012083.8623058236
1014568.4980466205
1015244.4414428475
1012710.4679241548
1021636.4652048871
1020992.5852435214
1023361.8548850294
1028446.9250909762
1028969.3741458089
1031219.3834157131
1024383.0554351
1022712.0473218698
1028816.4179919804
1027719.9219573919
1025380.8080340168
1029704.5561740544
1018523.9492088911
1031900.4659711281
1029905.4241336621
1026818.5704563312
1031230.2781006332
1033450.66965892
1035991.9929303578
1042784.7026219903
1042090.1106454879
1032868.2989573849
1030975.4828314116
1040458.0190567358
1038364.9579480889
1038411.515015029
1038498.6312287065
1038004.1840293012
1037630.5889290723
1032072.8989998774
1028010.7973171183
1026954.3513098506
1039353.0047834206
1040683.3326640421
1038723.5712268389
1028648.1158767623
1022571.2731339511
1020487.643518292
1024365.0696081953
1019661.094263599
1033735.8145283264
1035578.5775110039
1042634.714849144
1042317.2405927907
1043503.1655964243
1055215.2210066803
1056240.399868996
1054874.4031751533
1054519.5079260473
1000000.0
1000111.0251439207
999210.3099752059
1002041.9976546804
999724.461686074
1000059.3763010963
999983.9025232316
994166.4769448854
999637.9762773609
1004878.3794955065
1003919.6696489595
1001663.016915262
999457.785467287
998250.6472079663
989702.3086702782
972827.3339499636
975550.7118056413
981187.500864398
964588.2321123319
973394.2151979039
972420.8210513236
969373.711067857
970348.0210333349
969684.5333649162
976500.0930374672
984565.8318947118
987583.7125328027
999092.9230015109
996975.7621038525
1002910.1423660917
1008224.5693997655
1006327.8396095086
998123.4319125542
1003308.4097288031
1003100.8569127918
1006956.7846042918
1005959.929398772
1005161.3793318062
1010620.1890863036
1013104.239756432
1005390.9883304768
1019855.577547078
1020060.9044295173
1020569.2972310864
1017040.3164810708
1017310.6519813914
1013554.7889129182
1013937.9152983503
1000738.3463990968
997685.1730115293
1006973.8576947293
1012044.2732864959
1003991.3571934146
1010508.8053842887
1007395.4817916811
1007277.5009122316
1017245.0942845626
1008717.8492044099
1006258.171178815
1008293.6106248972
1016078.3610987957
1020226.5390832884
1020101.0539133631
1000000.0
998948.2974150842
997252.6559764368
997295.0850033737
1002273.1389980891
992049.7504906489
986894.9912582366
993090.5831015643
996282.8169105831
1002853.2511994091
998506.1344880417
1003191.3313333467
1008256.4639366368
1005553.2620050324
1009042.5815804978
1004218.8060725256
1012723.37052905
1017010.4272563331
1018179.4972721041
1011876.8238022492
1007175.5094622409
1005078.2632551483
995418.7686905693
1001721.0124889622
1003721.0869922774
1006821.3710666938
1014810.2812404105
1014744.6795173287
1006066.6464607513
994429.9143225524
998327.1852677235
997313.9317030176
986518.5429937274
995014.6881406928
995907.2356768368
999758.9122275114
1003247.3951920297
998312.1706881194
1002401.8735864387
1003014.4970694219
1009438.3441217934
1007163.2665535887
1007404.1642818421
1019008.9303566588
1027795.3446735439
1030046.5200325573
1026907.8857670557
1025880.9817907838
1025880.9817907838
1025880.9817907838
1025818.5429187322
1026553.0476824163
1028259.3670067601
1027788.918330506
1028347.8293848454
1029006.3433396837
1023533.8362725466
1024981.4677612865
1023263.141810041
1024871.2864751932
1023941.3426726218
1033196.0018739952
1035476.0133487012
1000000.0
999517.97362417
998114.9724448726
999380.2102313282
997412.3537117527
997531.5414337097
999648.5769038367
999786.1513029546
1001212.6129076928
997837.8358226893
1002402.6246827184
1002214.9441333388
1002321.0097410845
1003582.0110438799
1006906.7498388614
999869.9316845895
999086.9714761873
992551.7690325597
993012.7280618198
975076.4745525128
971153.7853292861
975494.4859179921
967074.8570851915
972264.3523317508
967871.5831860492
979577.6127591133
981096.1009142881
