account_value
1000947.5930869179
1001867.989926145
1001982.1732168491
1003015.4590874027
1007004.2533179263
1006481.0719891628
1008877.4142908269
1006758.5949901188
1006721.3309817825
1013380.5310599188
1012018.7608778354
1014292.5683246606
1013674.1535288373
1013501.5549041572
1019966.7198578108
1018959.3794866407
1016027.6514799725
1016806.1417502821
1007830.5802162397
1013920.1303058851
1015460.0520658339
1012684.9343902814
1002764.6787169111
1006871.4127208176
1005043.9880337751
1000197.2951819272
998833.4956349569
1000171.9297095563
992077.380495479
977884.0490648934
974911.864731416
971439.0745697956
973032.3719850788
969853.7578073253
974991.7975024716
981936.0154051479
986878.46322026
973332.0163099291
975415.0461817523
978379.2570384779
975756.3234666463
977095.0801982209
981791.5756469455
984387.2956409943
980067.7656438937
987359.1856216157
996409.4556061282
1005178.0055915561
1006686.4355929293
1012956.7204056816
1020458.4775742181
1018228.5809638717
1027000.375504205
1021629.9315103447
1011436.9974037692
1013132.9560556884
1007878.8571060656
1000070.9671209428
1003415.2771300218
997827.1971448228
989868.5771654223
998047.8771709152
1000000.0
999132.3724623733
1000161.2987812595
997437.4732160199
993522.649484415
992956.4563512873
1004706.0556675083
1007769.3714715028
1010620.7942405271
1004244.221989922
1018105.6193010532
1016987.8131460692
1016935.4454478923
1015818.9499520982
1020847.8186832938
1022417.4280061043
1027919.4652379033
1040110.5035005857
1036938.6044757081
1041247.8191346428
1036743.0654979591
1031266.7247275221
1038483.7204597422
1038952.7677918683
1038933.7196597528
1046531.9184318089
1034203.7958165173
1047354.2940379444
1045710.473680309
1040341.2162181677
1047733.9201961424
1053993.4151649675
1060912.2442924813
1060750.5130439976
1057299.0031045885
1051320.2963530344
1063602.0004983086
1071307.7655751884
1070773.7316589574
1074531.6459303272
1076596.9233642046
1075792.012700947
1070935.14813584
1064743.1987630206
1063710.0406534178
1058579.6913060443
1072146.0213347063
1071242.266331703
1064749.5829551371
1055862.2069913812
1048410.8606843081
1050987.4989356676
1057170.0890875198
1056765.5678890727
1073044.9059891857
1073910.2091333321
1079723.1772523567
1084753.5403847075
1089447.7787100084
1095920.0350817
1094382.8159330771
1095978.0664221672
1102341.9117032234
1000000.0
999909.5915609873
999386.6014980255
1001130.9503199614
998877.9385826872
999586.8560225882
998755.7941432942
990512.6809082888
996504.8509005313
1001056.9293318675
997385.6849705975
1000483.4556817238
997125.9143830595
1005128.750109927
991586.5632239884
969123.004980557
959819.856604975
967536.0611633266
956770.3805400124
964113.1469529591
963149.0381798707
960311.4514874271
961627.8184863853
961463.0078507544
967173.4469223589
971961.3888430928
973475.4763533347
980864.3903969438
979862.4061092078
982378.5291097277
987248.4147125772
988209.0344799291
981348.3239970142
985778.0803658258
985859.4133662109
993657.6811180558
987923.1176361697
982789.2168892105
991581.8135184207
996683.3269956228
986132.4597010643
1005195.836750105
1009352.0212925242
1010383.1333676486
1008425.6998253468
1010631.6198187689
1002559.722565242
1005554.88377761
990481.332203055
984208.307796823
996575.7700711193
1006294.4590878191
999271.9780626144
1006400.8411687238
1002064.3446192672
994761.2710087697
999596.40094022
992124.9799046739
994336.2965741387
997804.0042492982
1008174.7751100436
1018182.2948660504
1018084.894906881
1000000.0
999022.4025814212
996672.2538708847
996514.854377174
999749.1927970068
993178.1223690659
988303.9605550672
992047.5961171428
995108.2123992173
1001721.5854302408
1003046.7599806304
1004828.1282785452
1010938.2767900296
1008964.190897505
1011381.4588611112
1003654.5463786979
1005185.4526147495
1010691.0600707004
1013392.1563894257
1014216.2216833371
1010964.2873667411
1007074.7167463353
997467.7128457007
1005543.9567014368
1007310.4269108465
1008179.1445404583
1018084.5742494107
1019036.1271176955
1015178.4723223903
1002735.520408438
1004320.5071033823
1007858.5063338319
1002639.019710358
1013117.8820529988
1014551.1683926526
1017113.4822471949
1024074.6347971604
1021724.2020171348
1024312.3788017008
1024321.7892544129
1023454.4812775142
1026228.4398265504
1028297.2391686477
1035269.7502701938
1044128.7698051962
1044634.8095792003
1024174.5416091802
1023150.3672994961
1023150.3672994961
1023150.3672994961
1023153.0739431214
1023616.5947989865
1025137.923825715
1025582.6460239628
1025864.8631384792
1026480.6873382251
1023137.7262137574
1024820.1555970854
1023801.1667524584
1024286.1271603254
1024763.4366923696
1026400.8017648283
1025571.2843183172
1000000.0
999418.3179217983
997405.5033925042
997956.5765110493
996430.4569777295
998966.2879319872
1002955.8915234527
1003254.1711285436
1003236.2619600205
1000858.1632534978
1009548.6727414181
1010054.5052288554
1018649.5254204943
1018161.378905639
1015249.2933524874
1009226.2290101371
1010232.4704066638
1005671.5590050013
1010050.1105507689
991732.971890044
985264.9569887024
992169.3070699044
985816.8573878421
984015.3283735416
980641.0298945869
992861.5481445522
994406.2970590426
993823.0131004849
1000515.3276760507
1009042.4634109314
1005895.2857783396
1016438.3412492928
1020776.5363303588
1026349.578860195
1030629.5661449142
1029127.5364942497
1036434.4615566623
1040556.744203735
1041935.8254424481
1039993.690299364
1043345.2241218011
1040711.2728443327
1042072.4823187696
1041896.2058443795
1043294.5128110276
1048348.7649917128
1041774.4369479859
1047496.342343616
1046972.0097984708
1043821.0913215867
1044495.5330879722
1052683.4221050104
1055047.468778505
1065642.4614729525
1068385.5617452282
1062218.003486427
1055528.2486748507
1067788.74624632
1050374.6040708376
1057315.8341188913
1053891.6129063966
1052934.00077346
1035333.8539257252
1000000.0
1001332.4418555136
1000956.9781035262
994846.3838865242
1003792.1766684547
991906.1030877306
986250.4852753441
970346.7379636627
970548.3493552774
961808.7964128602
962022.2509247581
980999.8760226846
988569.6784444941
1005278.8784273262
998277.999255633
1014902.5563174622
1023595.3545752356
1025023.8927474696
1036964.8274798685
1035739.4101968381
1044357.1651428731
1053908.8871356873
1051772.0417255675
1053722.952547098
1060056.0350745865
1064113.301578593
1064224.4569557623
1068748.1492559866
1068024.0406128578
1068440.4330484348
1067616.593573878
1065990.3040631774
1065003.827195168
1068146.9669219116
1066765.0862379721
1066683.277745197
1073384.3930597221
1073618.7249563667
1072226.186990274
1073476.7810207512
1077070.3037355568
1069249.572026384
1075576.3478274345
1076473.1055580738
1076750.112659381
1081332.7713639115
1073276.525956294
1069662.044608689
1052823.5865162907
1058075.5083214785
1041435.2783019244
1032989.3208040339
1027944.610670801
1045154.1871164687
1070578.1049377567
1067956.8417476206
1077053.3405319734
1076383.2634964092
1076738.7372609111
1080200.527708092
1081464.01586284
1076032.3221586964
1066764.9052171651
1000000.0
997714.1642929579
996076.7577551089
999389.8150355963
1006474.5994907217
1000916.6018039819
997117.3218452283
995851.6451979218
990693.0917270833
985030.134190695
995278.6993733497
995441.2621643414
996919.8142618091
1006942.8951224415
996755.3370716163
998397.9812112194
984632.3929490917
973733.4532457496
987344.7230485898
974056.6782172809
984752.0097385125
998237.3427157822
995886.0639468174
994890.1800701383
994939.0508389568
993828.349844591
996232.6239582931
996136.3031929639
999718.3560908136
999322.951074702
999322.951074702
