Date,Open,High,Low,Close,Adj Close,Volume
2018-10-31,25008.82,25336.55,25008.82,25115.76,25115.76,448930000
2018-11-01,25142.08,25396.47,25108.11,25380.74,25380.74,383970000
2018-11-02,25443.6,25578.98,25078.72,25270.83,25270.83,429480000
2018-11-05,25261.47,25507.35,25261.47,25461.7,25461.7,334740000
2018-11-06,25452.83,25651.86,25444.9,25635.01,25635.01,265450000
2018-11-07,25788.46,26200.14,25765.88,26180.3,26180.3,361780000
2018-11-08,26139.59,26277.82,26081.9,26191.22,26191.22,295650000
2018-11-09,26149.11,26161.49,25882.91,25989.3,25989.3,324450000
2018-11-12,25959.33,25966.71,25340.51,25387.18,25387.18,346910000
2018-11-13,25321.21,25511.03,25193.78,25286.49,25286.49,339690000
2018-11-14,25388.08,25501.29,24935.82,25080.5,25080.5,384240000
2018-11-15,25061.48,25354.56,24787.79,25289.27,25289.27,392750000
2018-11-16,25242.35,25510.23,25147.8,25413.22,25413.22,354460000
2018-11-19,25392.61,25392.61,24900.98,25017.44,25017.44,358090000
2018-11-20,24618.68,24707.26,24368.98,24465.64,24465.64,445920000
2018-11-21,24541.65,24669.79,24463.28,24464.69,24464.69,289370000
2018-11-23,24336.4,24408.8,24268.74,24285.95,24285.95,155940000
2018-11-26,24364.13,24673.29,24364.13,24640.24,24640.24,306280000
2018-11-27,24557.02,24750.73,24416.03,24748.73,24748.73,308250000
2018-11-28,24832.84,25368.93,24832.84,25366.43,25366.43,362160000
2018-11-29,25343.65,25479.04,25202.79,25338.84,25338.84,305110000
2018-11-30,25307.14,25549.71,25250.97,25538.46,25538.46,482250000
2018-12-03,25779.57,25980.21,25670.51,25826.43,25826.43,388480000
2018-12-04,25752.56,25773.12,25008.11,25027.07,25027.07,418900000
2018-12-06,24737.42,24951.01,24242.22,24947.67,24947.67,471690000
2018-12-07,24918.82,25095.62,24284.78,24388.95,24388.95,398230000
2018-12-10,24360.95,24500.81,23881.37,24423.26,24423.26,389690000
2018-12-11,24719.91,24791.26,24221.06,24370.24,24370.24,342960000
2018-12-12,24509.09,24828.29,24509.09,24527.27,24527.27,344330000
2018-12-13,24575.86,24740.96,24473.29,24597.38,24597.38,299970000
2018-12-14,24408.04,24431.14,24033.79,24100.51,24100.51,416940000
2018-12-17,23986.83,24088.08,23456.88,23592.98,23592.98,466740000
2018-12-18,23769.13,23927.77,23516.02,23675.64,23675.64,408070000
2018-12-19,23693.33,24057.34,23162.64,23323.66,23323.66,503550000
2018-12-20,23224.12,23282.2,22644.31,22859.6,22859.6,576700000
2018-12-21,22871.74,23254.59,22396.34,22445.37,22445.37,900510000
2018-12-24,22317.28,22339.87,21792.2,21792.2,21792.2,308420000
2018-12-26,21857.73,22878.92,21712.53,22878.45,22878.45,433080000
2018-12-27,22629.06,23138.89,22267.42,23138.82,23138.82,407940000
2018-12-28,23213.61,23381.88,22981.33,23062.4,23062.4,336510000
2018-12-31,23153.94,23333.18,23118.3,23327.46,23327.46,288830000
2019-01-02,23058.61,23413.47,22928.59,23346.24,23346.24,321570000
2019-01-03,23176.39,23176.39,22638.41,22686.22,22686.22,424240000
2019-01-04,22894.92,23518.64,22894.92,23433.16,23433.16,396020000
2019-01-07,23474.26,23687.74,23301.59,23531.35,23531.35,334200000
2019-01-08,23680.32,23864.65,23581.45,23787.45,23787.45,317420000
2019-01-09,23844.27,23985.45,23776.56,23879.12,23879.12,324570000
2019-01-10,23811.11,24014.78,23703.25,24001.92,24001.92,338150000
2019-01-11,23940.01,23996.32,23798.16,23995.95,23995.95,262650000
2019-01-14,23880.53,23964.9,23765.24,23909.84,23909.84,277560000
2019-01-15,23914.11,24099.14,23887.93,24065.59,24065.59,291570000
2019-01-16,24139.91,24288.61,24119.72,24207.16,24207.16,302830000
2019-01-17,24147.09,24474.46,24088.9,24370.1,24370.1,288590000
2019-01-18,24534.19,24750.22,24459.03,24706.35,24706.35,372970000
2019-01-22,24607.76,24607.76,24244.31,24404.48,24404.48,338480000
2019-01-23,24577.25,24700.98,24307.17,24575.62,24575.62,318600000
2019-01-24,24579.96,24626.3,24422.73,24553.24,24553.24,320170000
2019-01-25,24687.21,24860.15,24676.75,24737.2,24737.2,376890000
2019-01-28,24596.98,24596.98,24323.94,24528.22,24528.22,347170000
2019-01-29,24519.62,24674.87,24504.04,24579.96,24579.96,330870000
2019-01-30,24826.52,25109.62,24790.9,25014.86,25014.86,397330000
2019-01-31,24954.48,25049.62,24842.09,24999.67,24999.67,507350000
2019-02-01,25025.31,25193.15,24982.49,25063.89,25063.89,372090000
2019-02-04,25062.12,25239.91,24977.67,25239.37,25239.37,298540000
2019-02-05,25287.93,25427.32,25287.65,25411.52,25411.52,310650000
2019-02-06,25371.57,25439.04,25312.06,25390.3,25390.3,247590000
2019-02-07,25265.81,25314.26,25000.52,25169.53,25169.53,295460000
2019-02-08,25042.36,25106.39,24883.04,25106.33,25106.33,248210000
2019-02-11,25142.81,25196.75,25009.1,25053.11,25053.11,241700000
2019-02-12,25152.03,25458.98,25152.03,25425.76,25425.76,278110000
2019-02-13,25480.86,25625.95,25480.86,25543.27,25543.27,263330000
2019-02-14,25460.65,25558.9,25308.09,25439.39,25439.39,313010000
2019-02-15,25564.63,25883.72,25564.63,25883.25,25883.25,328530000
2019-02-19,25849.85,25961.44,25820.01,25891.32,25891.32,280620000
2019-02-20,25872.26,25986.2,25846.48,25954.44,25954.44,287880000
2019-02-21,25922.41,25938.88,25762.21,25850.63,25850.63,255710000
2019-02-22,25906.27,26052.9,25906.27,26031.81,26031.81,279760000
2019-02-25,26126.15,26241.42,26080.66,26091.95,26091.95,281600000
2019-02-26,26051.61,26155.29,25966.01,26057.98,26057.98,257850000
2019-02-27,25995.6,26039.68,25877.24,25985.16,25985.16,255380000
2019-02-28,25984.28,26029.21,25896.56,25916.0,25916.0,338520000
2019-03-01,26019.67,26143.92,25914.37,26026.32,26026.32,289890000
2019-03-04,26122.19,26155.98,25611.55,25819.65,25819.65,295510000
2019-03-05,25829.07,25877.15,25725.63,25806.63,25806.63,252260000
2019-03-06,25818.76,25837.61,25633.71,25673.46,25673.46,256250000
2019-03-07,25645.45,25645.45,25352.55,25473.23,25473.23,289140000
2019-03-08,25347.38,25466.14,25252.46,25450.24,25450.24,270500000
2019-03-11,25208.0,25661.63,25208.0,25650.88,25650.88,309790000
2019-03-12,25600.3,25675.44,25522.17,25554.66,25554.66,312520000
2019-03-13,25637.23,25776.49,25571.31,25702.89,25702.89,331410000
2019-03-14,25692.31,25752.84,25621.31,25709.94,25709.94,302790000
2019-03-15,25720.96,25927.91,25649.7,25848.87,25848.87,616910000
2019-03-18,25801.88,25924.77,25785.66,25914.1,25914.1,303170000
2019-03-19,25987.87,26109.68,25814.92,25887.38,25887.38,342250000
2019-03-20,25867.79,25929.52,25670.63,25745.67,25745.67,321980000
2019-03-21,25688.44,26009.9,25657.78,25962.51,25962.51,335250000
2019-03-22,25844.65,25877.01,25501.45,25502.32,25502.32,386510000
2019-03-25,25490.72,25603.27,25372.26,25516.83,25516.83,303120000
2019-03-26,25649.56,25796.29,25544.78,25657.73,25657.73,305110000
2019-03-27,25676.34,25758.17,25425.27,25625.59,25625.59,270340000
2019-03-28,25693.32,25743.41,25576.69,25717.46,25717.46,237170000
2019-03-29,25827.31,25949.32,25771.67,25928.68,25928.68,300620000
2019-04-01,26075.1,26280.9,26071.69,26258.42,26258.42,295570000
2019-04-02,26213.55,26221.24,26122.31,26179.13,26179.13,250940000
2019-04-03,26238.03,26282.17,26138.47,26218.13,26218.13,271980000
2019-04-04,26213.42,26398.9,26212.78,26384.63,26384.63,233040000
2019-04-05,26427.56,26487.57,26370.82,26424.99,26424.99,229550000
2019-04-08,26312.67,26344.65,26246.03,26341.02,26341.02,229380000
2019-04-09,26243.54,26246.34,26103.14,26150.58,26150.58,244410000
2019-04-10,26173.71,26209.49,26101.24,26157.16,26157.16,203130000
2019-04-11,26188.21,26229.88,26062.59,26143.05,26143.05,211680000
2019-04-12,26357.79,26436.68,26309.72,26412.3,26412.3,369910000
2019-04-15,26407.76,26424.85,26316.42,26384.77,26384.77,250620000
2019-04-16,26482.19,26530.71,26397.19,26452.66,26452.66,302340000
2019-04-17,26468.53,26501.02,26391.86,26449.54,26449.54,367780000
2019-04-18,26463.37,26602.42,26444.53,26559.54,26559.54,332850000
2019-04-22,26510.77,26553.05,26458.61,26511.05,26511.05,232570000
2019-04-23,26513.83,26695.96,26503.56,26656.39,26656.39,311690000
2019-04-24,26652.56,26680.58,26582.86,26597.05,26597.05,283370000
2019-04-25,26426.37,26536.48,26310.28,26462.08,26462.08,296730000
2019-04-26,26454.62,26543.56,26392.55,26543.33,26543.33,317290000
2019-04-29,26559.87,26602.54,26520.75,26554.39,26554.39,279450000
2019-04-30,26594.56,26614.04,26419.47,26592.91,26592.91,340320000
2019-05-01,26639.06,26689.39,26426.38,26430.14,26430.14,303850000
2019-05-02,26407.15,26454.69,26180.36,26307.79,26307.79,287610000
2019-05-03,26379.14,26534.96,26370.09,26504.95,26504.95,248900000
2019-05-06,26160.62,26476.27,26033.95,26438.48,26438.48,283020000
2019-05-07,26276.9,26276.9,25789.71,25965.09,25965.09,334960000
2019-05-08,25933.79,26118.1,25889.41,25967.33,25967.33,276420000
2019-05-09,25878.85,25884.89,25517.39,25828.36,25828.36,334760000
2019-05-10,25763.72,26019.32,25469.86,25942.37,25942.37,294580000
2019-05-13,25568.06,25568.06,25222.51,25324.99,25324.99,361240000
2019-05-14,25384.03,25688.96,25384.03,25532.05,25532.05,291570000
2019-05-15,25400.13,25724.89,25341.94,25648.02,25648.02,270720000
2019-05-16,25692.14,25957.63,25692.14,25862.68,25862.68,320960000
2019-05-17,25719.95,25948.74,25657.78,25764.0,25764.0,283760000
2019-05-20,25655.31,25751.71,25560.55,25679.9,25679.9,279560000
2019-05-21,25782.34,25898.27,25779.61,25877.33,25877.33,260870000
2019-05-22,25818.46,25878.21,25755.11,25776.61,25776.61,241760000
2019-05-23,25657.99,25657.99,25328.09,25490.47,25490.47,316940000
2019-05-24,25551.07,25670.81,25496.2,25585.69,25585.69,201370000
2019-05-28,25616.55,25717.63,25342.28,25347.77,25347.77,364850000
2019-05-29,25231.46,25231.46,24938.24,25126.41,25126.41,298930000
2019-05-30,25139.94,25218.54,25066.75,25169.88,25169.88,215240000
2019-05-31,25046.31,25046.31,24809.51,24815.04,24815.04,292230000
2019-06-03,24830.16,24935.21,24680.57,24819.78,24819.78,328240000
2019-06-04,24962.82,25343.77,24962.82,25332.18,25332.18,281690000
2019-06-05,25451.0,25544.66,25373.58,25539.57,25539.57,262660000
2019-06-06,25567.45,25800.3,25518.05,25720.66,25720.66,248070000
2019-06-07,25768.72,26072.75,25768.72,25983.94,25983.94,263010000
2019-06-10,26090.22,26210.61,26054.31,26062.68,26062.68,249280000
2019-06-11,26180.59,26248.67,25998.87,26048.51,26048.51,253490000
2019-06-12,26040.3,26082.1,25958.66,26004.83,26004.83,223690000
2019-06-13,26036.94,26146.91,25995.71,26106.77,26106.77,213400000
2019-06-14,26076.36,26162.28,25988.09,26089.61,26089.61,208020000
2019-06-17,26108.53,26165.78,26049.8,26112.53,26112.53,199500000
2019-06-18,26228.88,26527.19,26227.76,26465.54,26465.54,273490000
2019-06-19,26490.16,26569.75,26415.05,26504.0,26504.0,240950000
2019-06-20,26665.38,26798.63,26539.69,26753.17,26753.17,278170000
2019-06-21,26749.12,26907.37,26705.87,26719.13,26719.13,485560000
2019-06-24,26727.61,26806.52,26723.37,26727.54,26727.54,232390000
2019-06-25,26731.61,26752.31,26527.66,26548.22,26548.22,282160000
2019-06-26,26599.42,26660.04,26536.33,26536.82,26536.82,274340000
2019-06-27,26523.72,26607.24,26465.32,26526.58,26526.58,246930000
2019-06-28,26605.93,26638.35,26522.27,26599.96,26599.96,499350000
2019-07-01,26805.86,26890.64,26616.21,26717.43,26717.43,285350000
2019-07-02,26719.53,26787.56,26632.65,26786.68,26786.68,219270000
2019-07-03,26832.32,26966.0,26831.44,26966.0,26966.0,149840000
2019-07-05,26867.75,26950.81,26733.33,26922.12,26922.12,192170000
2019-07-08,26835.64,26839.14,26744.87,26806.14,26806.14,214290000
2019-07-09,26725.12,26807.7,26665.57,26783.49,26783.49,218330000
2019-07-10,26851.96,26983.45,26813.11,26860.2,26860.2,207990000
2019-07-11,26950.16,27088.45,26916.32,27088.08,27088.08,252300000
2019-07-12,27139.49,27333.79,27135.45,27332.03,27332.03,248390000
2019-07-15,27364.69,27364.69,27294.17,27359.16,27359.16,199730000
2019-07-16,27349.32,27398.68,27290.24,27335.63,27335.63,226000000
2019-07-17,27320.91,27343.06,27218.38,27219.85,27219.85,196780000
2019-07-18,27191.98,27266.81,27068.79,27222.97,27222.97,218820000
2019-07-19,27246.38,27342.96,27145.78,27154.2,27154.2,287690000
2019-07-22,27174.18,27227.77,27088.9,27171.9,27171.9,226950000
2019-07-23,27231.86,27368.81,27204.58,27349.19,27349.19,250800000
2019-07-24,27262.24,27291.04,27191.12,27269.97,27269.97,245880000
2019-07-25,27247.39,27298.43,27062.48,27140.98,27140.98,244020000
2019-07-26,27166.0,27213.7,27123.25,27192.45,27192.45,243200000
2019-07-29,27192.24,27275.85,27178.06,27221.35,27221.35,259320000
2019-07-30,27145.39,27224.36,27069.86,27198.02,27198.02,293250000
2019-07-31,27244.67,27281.65,26719.6,26864.27,26864.27,389000000
2019-08-01,26879.86,27175.59,26548.71,26583.42,26583.42,390490000
2019-08-02,26528.66,26570.02,26249.22,26485.01,26485.01,335720000
2019-08-05,26259.23,26259.23,25523.38,25717.74,25717.74,423370000
2019-08-06,25810.62,26038.68,25710.87,26029.52,26029.52,322970000
2019-08-07,25814.22,26073.21,25440.39,26007.07,26007.07,350090000
2019-08-08,26086.52,26383.61,26038.1,26378.19,26378.19,283590000
2019-08-09,26337.09,26413.36,26097.64,26287.44,26287.44,241930000
2019-08-12,26169.91,26178.95,25824.94,25907.37,25907.37,200580000
2019-08-13,25888.88,26426.97,25833.25,26279.91,26279.91,309610000
2019-08-14,26035.08,26035.08,25471.59,25479.42,25479.42,357000000
2019-08-15,25514.25,25639.69,25339.6,25579.39,25579.39,335800000
2019-08-16,25678.17,25929.65,25678.17,25886.01,25886.01,276210000
2019-08-19,26020.06,26222.32,26020.06,26135.79,26135.79,252640000
2019-08-20,26086.86,26160.12,25952.0,25962.44,25962.44,238100000
2019-08-21,26145.36,26268.32,26141.77,26202.73,26202.73,208790000
2019-08-22,26271.64,26388.78,26099.01,26252.24,26252.24,222810000
2019-08-23,26134.21,26320.29,25507.18,25628.9,25628.9,364260000
2019-08-26,25826.05,25941.25,25716.39,25898.83,25898.83,222780000
2019-08-27,26014.46,26054.02,25721.85,25777.9,25777.9,263530000
2019-08-28,25712.99,26041.57,25637.43,26036.1,26036.1,207070000
2019-08-29,26249.09,26408.84,26185.71,26362.25,26362.25,212190000
2019-08-30,26476.39,26514.62,26295.59,26403.28,26403.28,219080000
2019-09-03,26198.26,26198.26,25978.22,26118.02,26118.02,223210000
2019-09-04,26301.99,26362.35,26244.44,26355.47,26355.47,202710000
2019-09-05,26603.15,26836.3,26603.15,26728.15,26728.15,256670000
2019-09-06,26790.25,26860.87,26708.39,26797.46,26797.46,209700000
2019-09-09,26866.23,26900.83,26762.18,26835.51,26835.51,273120000
2019-09-10,26805.83,26909.43,26717.05,26909.43,26909.43,322340000
2019-09-11,26928.05,27137.04,26885.48,27137.04,27137.04,272590000
2019-09-12,27197.32,27306.73,27105.01,27182.45,27182.45,254650000
2019-09-13,27216.67,27277.55,27193.95,27219.52,27219.52,255260000
2019-09-16,27146.06,27172.87,27032.56,27076.82,27076.82,220620000
2019-09-17,27010.12,27110.8,26984.14,27110.8,27110.8,223580000
2019-09-18,27075.39,27161.93,26899.15,27147.08,27147.08,212860000
2019-09-19,27186.05,27272.17,27064.21,27094.79,27094.79,216440000
2019-09-20,27102.18,27194.75,26926.68,26935.07,26935.07,512570000
2019-09-23,26851.45,27011.07,26831.34,26949.99,26949.99,214830000
2019-09-24,27034.07,27079.68,26704.96,26807.77,26807.77,307430000
2019-09-25,26866.71,27016.56,26755.86,26970.71,26970.71,237220000
2019-09-26,27004.11,27015.07,26803.84,26891.12,26891.12,230800000
2019-09-27,26987.26,27012.54,26715.82,26820.25,26820.25,217780000
2019-09-30,26852.33,26998.86,26852.33,26916.83,26916.83,228480000
2019-10-01,26962.54,27046.21,26562.22,26573.04,26573.04,272180000
2019-10-02,26425.86,26438.04,25974.12,26078.62,26078.62,312730000
2019-10-03,26039.02,26205.2,25743.46,26201.04,26201.04,249020000
2019-10-04,26271.7,26590.74,26271.7,26573.72,26573.72,224490000
2019-10-07,26502.33,26655.84,26424.54,26478.02,26478.02,197510000
2019-10-08,26276.59,26421.81,26139.8,26164.04,26164.04,251420000
2019-10-09,26308.23,26424.31,26249.75,26346.01,26346.01,191750000
2019-10-10,26317.35,26603.31,26314.51,26496.67,26496.67,217680000
2019-10-11,26694.2,27013.97,26694.2,26816.59,26816.59,283530000
2019-10-14,26766.43,26874.33,26749.18,26787.36,26787.36,178620000
2019-10-15,26811.2,27120.11,26811.2,27024.8,27024.8,247480000
2019-10-16,26972.31,27058.34,26943.29,27001.98,27001.98,218240000
2019-10-17,27032.38,27112.16,26970.29,27025.88,27025.88,225060000
2019-10-18,27004.49,27018.25,26770.13,26770.2,26770.2,293610000
2019-10-21,26852.67,26852.67,26747.62,26827.64,26827.64,241030000
2019-10-22,26850.43,26946.64,26782.61,26788.1,26788.1,265510000
2019-10-23,26835.24,26896.89,26745.0,26833.95,26833.95,247680000
2019-10-24,26893.93,26931.78,26714.34,26805.53,26805.53,259640000
2019-10-25,26789.61,27015.37,26765.68,26958.06,26958.06,274610000
2019-10-28,27040.33,27167.88,27028.71,27090.72,27090.72,290770000
2019-10-29,27061.07,27165.94,27039.76,27071.42,27071.42,269610000
2019-10-30,27110.71,27204.36,26999.64,27186.69,27186.69,231750000
2019-10-31,27188.37,27188.37,26918.29,27046.23,27046.23,273830000
2019-11-01,27142.95,27347.43,27142.95,27347.36,27347.36,272070000
2019-11-04,27402.06,27517.58,27402.06,27462.11,27462.11,273030000
2019-11-05,27500.23,27560.36,27453.55,27492.63,27492.63,293960000
2019-11-06,27502.74,27526.05,27407.81,27492.56,27492.56,243190000
2019-11-07,27590.16,27774.67,27590.16,27674.8,27674.8,263580000
2019-11-08,27686.2,27694.95,27578.97,27681.24,27681.24,222790000
2019-11-11,27580.66,27714.39,27517.67,27691.49,27691.49,204620000
2019-11-12,27701.59,27770.86,27635.32,27691.49,27691.49,213670000
2019-11-13,27622.04,27806.4,27587.2,27783.59,27783.59,278390000
2019-11-14,27757.2,27800.71,27676.97,27781.96,27781.96,303970000
2019-11-15,27843.54,28004.89,27843.54,28004.89,28004.89,288910000
2019-11-18,27993.22,28040.97,27969.24,28036.22,28036.22,252320000
2019-11-19,28079.76,28090.21,27894.52,27934.02,27934.02,256620000
2019-11-20,27879.55,27897.28,27675.28,27821.09,27821.09,260240000
2019-11-21,27820.28,27828.33,27708.34,27766.29,27766.29,232020000
2019-11-22,27831.23,27898.46,27773.98,27875.62,27875.62,218580000
2019-11-25,27917.77,28068.69,27917.77,28066.47,28066.47,248420000
2019-11-26,28080.75,28146.02,28042.21,28121.68,28121.68,329800000
2019-11-27,28156.47,28174.97,28075.23,28164.0,28164.0,198210000
2019-11-29,28103.16,28119.51,28042.53,28051.41,28051.41,122620000
2019-12-02,28109.74,28109.84,27782.35,27783.04,27783.04,236610000
2019-12-03,27501.98,27524.74,27325.13,27502.81,27502.81,275350000
2019-12-04,27634.63,27727.45,27612.08,27649.78,27649.78,218200000
2019-12-05,27736.05,27745.2,27562.8,27677.79,27677.79,219990000
2019-12-06,27839.68,28035.85,27839.68,28015.06,28015.06,224830000
2019-12-09,27987.05,28010.42,27906.14,27909.6,27909.6,219070000
2019-12-10,27900.65,27949.02,27804.0,27881.72,27881.72,215810000
2019-12-11,27867.31,27925.5,27801.8,27911.3,27911.3,221700000
2019-12-12,27898.34,28224.95,27859.87,28132.05,28132.05,277740000
2019-12-13,28123.64,28290.73,28028.32,28135.38,28135.38,254810000
2019-12-16,28191.67,28337.49,28191.67,28235.89,28235.89,286770000
2019-12-17,28221.75,28328.63,28220.56,28267.16,28267.16,286770000
2019-12-18,28291.44,28323.25,28239.28,28239.28,28239.28,289890000
2019-12-19,28278.31,28381.48,28278.24,28376.96,28376.96,262570000
2019-12-20,28608.64,28608.64,28445.6,28455.09,28455.09,603780000
2019-12-23,28491.78,28582.49,28491.78,28551.53,28551.53,233470000
2019-12-24,28572.57,28576.8,28503.21,28515.45,28515.45,95290000
2019-12-26,28539.46,28624.1,28535.15,28621.39,28621.39,155970000
2019-12-27,28675.34,28701.66,28608.98,28645.26,28645.26,184930000
2019-12-30,28654.76,28664.69,28428.98,28462.14,28462.14,185070000
2019-12-31,28414.64,28547.35,28376.49,28538.44,28538.44,193340000
2020-01-02,28638.97,28872.8,28627.77,28868.8,28868.8,254290000
2020-01-03,28553.33,28716.31,28500.36,28634.88,28634.88,239590000
2020-01-06,28465.5,28708.02,28418.63,28703.38,28703.38,261810000
2020-01-07,28639.18,28685.5,28565.28,28583.68,28583.68,266680000
2020-01-08,28556.14,28866.18,28522.51,28745.09,28745.09,296430000
2020-01-09,28851.97,28988.01,28844.31,28956.9,28956.9,282850000
2020-01-10,28977.52,29009.07,28789.1,28823.77,28823.77,239170000
2020-01-13,28869.01,28909.91,28819.43,28907.05,28907.05,263020000
2020-01-14,28895.5,29054.16,28872.27,28939.67,28939.67,296040000
2020-01-15,28901.8,29127.59,28897.35,29030.22,29030.22,263430000
2020-01-16,29131.95,29300.32,29131.95,29297.64,29297.64,252110000
2020-01-17,29313.31,29373.62,29289.91,29348.1,29348.1,336870000
2020-01-21,29269.05,29341.21,29146.47,29196.04,29196.04,320640000
2020-01-22,29263.63,29320.2,29172.26,29186.27,29186.27,283440000
2020-01-23,29111.02,29190.47,28966.98,29160.09,29160.09,307060000
2020-01-24,29230.39,29288.79,28843.31,28989.73,28989.73,380010000
2020-01-27,28542.49,28671.79,28440.47,28535.8,28535.8,337270000
2020-01-28,28594.28,28823.23,28575.75,28722.85,28722.85,352940000
2020-01-29,28820.53,28944.24,28728.19,28734.45,28734.45,305930000
2020-01-30,28640.16,28879.71,28489.76,28859.44,28859.44,326850000
2020-01-31,28813.04,28813.04,28169.53,28256.03,28256.03,403890000
2020-02-03,28319.65,28630.39,28319.65,28399.81,28399.81,315500000
2020-02-04,28696.74,28904.88,28696.74,28807.63,28807.63,332750000
2020-02-05,29048.73,29308.89,29000.85,29290.85,29290.85,357540000
2020-02-06,29388.58,29408.05,29246.93,29379.77,29379.77,263700000
2020-02-07,29286.92,29286.92,29056.98,29102.51,29102.51,253870000
2020-02-10,28995.66,29278.07,28995.66,29276.81,29276.81,257460000
2020-02-11,29390.71,29415.39,29210.47,29276.34,29276.34,281850000
2020-02-12,29406.75,29568.57,29406.75,29551.42,29551.42,309530000
2020-02-13,29436.03,29535.4,29345.93,29423.31,29423.31,294360000
2020-02-14,29440.47,29463.04,29283.18,29398.08,29398.08,232550000
2020-02-18,29282.78,29330.16,29116.81,29232.19,29232.19,264160000
2020-02-19,29312.7,29409.09,29274.38,29348.03,29348.03,242650000
2020-02-20,29296.25,29368.45,28959.65,29219.98,29219.98,289070000
2020-02-21,29146.53,29146.53,28892.7,28992.41,28992.41,313440000
2020-02-24,28402.93,28402.93,27912.44,27960.8,27960.8,458710000
2020-02-25,28037.65,28149.2,26997.62,27081.36,27081.36,513270000
2020-02-26,27159.46,27542.78,26890.97,26957.59,26957.59,477570000
2020-02-27,26526.0,26775.31,25752.82,25766.64,25766.64,670370000
2020-02-28,25270.83,25494.24,24681.01,25409.36,25409.36,922680000
2020-03-02,25590.51,26706.17,25391.96,26703.32,26703.32,637200000
2020-03-03,26762.47,27084.59,25706.28,25917.41,25917.41,647080000
2020-03-04,26383.68,27102.34,26286.31,27090.86,27090.86,457590000
2020-03-05,26671.92,26671.92,25943.33,26121.28,26121.28,477370000
2020-03-06,25457.21,25994.38,25226.62,25864.78,25864.78,601010000
2020-03-09,24992.36,24992.36,23706.07,23851.02,23851.02,750430000
2020-03-10,24453.0,25020.99,23690.34,25018.16,25018.16,654860000
2020-03-11,24604.63,24604.63,23328.32,23553.22,23553.22,663960000
2020-03-12,22184.71,22837.95,21154.46,21200.62,21200.62,911770000
2020-03-13,21973.82,23189.76,21285.37,23185.62,23185.62,843080000
2020-03-16,20917.53,21768.28,20116.46,20188.52,20188.52,775910000
2020-03-17,20487.05,21379.35,19882.26,21237.38,21237.38,795840000
2020-03-18,20188.69,20489.33,18917.46,19898.92,19898.92,874090000
2020-03-19,19830.01,20442.63,19177.13,20087.19,20087.19,795800000
2020-03-20,20253.15,20531.26,19094.27,19173.98,19173.98,872290000
2020-03-23,19028.36,19121.01,18213.65,18591.93,18591.93,801240000
2020-03-24,19722.19,20737.7,19649.25,20704.91,20704.91,808470000
2020-03-25,21050.34,22019.93,20538.34,21200.55,21200.55,803310000
2020-03-26,21468.38,22595.06,21427.1,22552.17,22552.17,713730000
2020-03-27,21898.47,22327.57,21469.27,21636.78,21636.78,591330000
2020-03-30,21678.22,22378.09,21522.08,22327.48,22327.48,546850000
2020-03-31,22208.42,22480.37,21852.08,21917.16,21917.16,573590000
2020-04-01,21227.38,21487.24,20784.43,20943.51,20943.51,508310000
2020-04-02,20819.46,21477.77,20735.02,21413.44,21413.44,534670000
2020-04-03,21285.93,21447.81,20863.09,21052.53,21052.53,451620000
2020-04-06,21693.63,22783.45,21693.63,22679.99,22679.99,614200000
2020-04-07,23537.44,23617.24,22634.45,22653.86,22653.86,595870000
2020-04-08,22893.47,23513.4,22682.99,23433.57,23433.57,476090000
2020-04-09,23690.66,24008.99,23504.09,23719.37,23719.37,568720000
2020-04-13,23698.93,23698.93,23095.35,23390.77,23390.77,396560000
2020-04-14,23690.57,24040.58,23683.44,23949.76,23949.76,487960000
2020-04-15,23600.72,23649.72,23233.32,23504.35,23504.35,442150000
2020-04-16,23543.66,23598.08,23211.38,23537.68,23537.68,478620000
2020-04-17,23817.15,24264.21,23817.15,24242.49,24242.49,530280000
2020-04-20,24095.1,24108.69,23627.19,23650.44,23650.44,427350000
2020-04-21,23365.25,23365.25,22941.88,23018.88,23018.88,487650000
2020-04-22,23437.34,23613.1,23339.6,23475.82,23475.82,356390000
2020-04-23,23543.09,23885.36,23483.35,23515.26,23515.26,393570000
2020-04-24,23628.24,23826.0,23417.68,23775.27,23775.27,379310000
2020-04-27,23866.15,24207.65,23840.61,24133.78,24133.78,391020000
2020-04-28,24357.17,24512.24,24031.2,24101.55,24101.55,405710000
2020-04-29,24490.37,24764.77,24453.99,24633.86,24633.86,462480000
2020-04-30,24585.57,24585.57,24186.9,24345.72,24345.72,487840000
2020-05-01,24120.78,24120.78,23645.3,23723.69,23723.69,421590000
2020-05-04,23581.55,23769.56,23361.16,23749.76,23749.76,358390000
2020-05-05,23958.88,24169.72,23868.91,23883.09,23883.09,374490000
2020-05-06,23978.88,24054.59,23661.14,23664.64,23664.64,379910000
2020-05-07,23837.21,24094.62,23834.39,23875.89,23875.89,371680000
2020-05-08,24107.82,24349.9,24107.05,24331.32,24331.32,337340000
2020-05-11,24256.45,24366.21,24070.22,24221.99,24221.99,356510000
2020-05-12,24292.84,24382.09,23761.58,23764.78,23764.78,361560000
2020-05-13,23702.16,23708.9,23067.64,23247.97,23247.97,473320000
2020-05-14,23049.06,23630.86,22789.62,23625.34,23625.34,476980000
2020-05-15,23454.83,23730.08,23354.15,23685.42,23685.42,495180000
2020-05-18,24059.98,24708.54,24059.98,24597.37,24597.37,484190000
